"Product ID";Bild;Name;Artikel-Nr.;Kategorie;"Verkaufspreis netto";"Verkaufspreis brutto";Menge;Status;Position
2606;https://shop.indomarkt.com//53005.jpg;53005;53005;Start;0.000000;0;0;1
2604;https://shop.indomarkt.com//52025.jpg;52025;52025;Start;0.000000;0;0;1
2603;https://shop.indomarkt.com//52024.jpg;52024;52024;Start;0.000000;0;0;1
2602;https://shop.indomarkt.com//52023.jpg;52023;52023;Start;0.000000;0;0;1
2601;https://shop.indomarkt.com//52022.jpg;52022;52022;Start;0.000000;0;0;1
2600;https://shop.indomarkt.com//52021.jpg;52021;52021;Start;0.000000;0;0;1
2599;https://shop.indomarkt.com//52020.jpg;52020;52020;Start;0.000000;0;0;1
2598;https://shop.indomarkt.com//52019.jpg;52019;52019;Start;0.000000;0;0;1
2597;https://shop.indomarkt.com//52018.jpg;52018;52018;Start;0.000000;0;0;1
2596;https://shop.indomarkt.com//52017.jpg;52017;52017;Start;0.000000;0;0;1
2595;https://shop.indomarkt.com//52016.jpg;52016;52016;Start;0.000000;0;0;1
2594;https://shop.indomarkt.com//52015.jpg;52015;52015;Start;0.000000;0;0;1
2593;https://shop.indomarkt.com//51065.jpg;51065;51065;Start;0.000000;0;0;1
2592;https://shop.indomarkt.com//51064.jpg;51064;51064;Start;0.000000;0;0;1
2591;https://shop.indomarkt.com//51063.jpg;51063;51063;Start;0.000000;0;0;1
2590;https://shop.indomarkt.com//51062.jpg;51062;51062;Start;0.000000;0;0;1
2589;https://shop.indomarkt.com//51061.jpg;51061;51061;Start;0.000000;0;0;1
2588;https://shop.indomarkt.com//51060.jpg;51060;51060;Start;0.000000;0;0;1
2587;https://shop.indomarkt.com//51059.jpg;51059;51059;Start;0.000000;0;0;1
2586;https://shop.indomarkt.com/2338/51058.jpg;"IDN.CO, Indonesischer Spezialische Kaffee FINE ROBUSTA JAMBI, 200 g";51058;Getränke;7.934579;8.49;10;0
2585;https://shop.indomarkt.com/2339/51057.jpg;"IDN.CO, Indonesischer Premium Kaffee Komodo Gold GAYO, 500 g";51057;Getränke;14.476636;15.49;0;1
2584;https://shop.indomarkt.com//50040.jpg;50040;50040;Start;0.000000;0;0;1
2583;https://shop.indomarkt.com//50039.jpg;50039;50039;Start;0.000000;0;0;1
2582;https://shop.indomarkt.com//50038.jpg;50038;50038;Start;0.000000;0;0;1
2581;https://shop.indomarkt.com//50037.jpg;50037;50037;Start;0.000000;0;0;1
2579;https://shop.indomarkt.com//50036.jpg;50036;50036;Start;0.000000;0;0;1
